订单交易时间,订单编号,订单来源,用户ID,会员,首次下单用户,性别,品类,商品单价,购买数量,活动优惠,换货,退货,已评价
2023-11-04,MMNC4112716,直播下单,UX704716,否,是,女,A,119,3,无,0,0,1
2023-11-04,DNQH7948911,店铺下单,DZ862318,是,否,女,D,59,1,无,0,0,1
2023-11-04,EYHN4389290,直播下单,CV28176,是,否,女,D,59,2,无,0,0,1
2023-11-04,IOZP736712,直播下单,CN498944,是,否,女,A,119,1,有,0,0,1
2023-11-04,BNTX7131330,直播下单,WA121633,否,是,男,A,119,1,无,0,0,1
2023-11-04,NGFG9970912,直播下单,EM971191,否,是,女,A,119,1,无,0,0,0
2023-11-04,CKUF8374785,店铺下单,IW912205,否,否,女,D,59,1,有,0,0,1
2023-11-04,NNNJ3396876,直播下单,NI301207,是,否,女,A,119,1,无,0,0,0
2023-11-05,KHIN219155,直播下单,WW30904,否,否,男,B,199,1,无,0,0,1
2023-11-05,EHPW5368426,直播下单,IN280130,否,是,女,D,59,1,无,0,0,1
2023-11-05,GYHA3513183,店铺下单,MS62617,否,否,女,C,79,2,无,0,0,0
2023-11-05,GHOG8361530,直播下单,YW22517,否,是,女,C,79,1,无,0,0,0
2023-11-05,LMNB5445342,直播下单,YN12255,是,否,女,D,59,1,无,0,0,1
2023-11-05,XZTF9926391,店铺下单,MV531373,否,是,男,D,59,2,无,0,0,1
2023-11-05,XBOZ8331729,店铺下单,TG498848,是,否,女,A,119,1,无,0,0,0
2023-11-05,GZNK5915900,店铺下单,OT931450,否,否,女,B,199,1,有,0,0,1
2023-11-05,WSID2037480,店铺下单,FR893291,是,否,女,A,119,1,无,0,0,0
2023-11-05,ADNS453386,店铺下单,ZP70829,否,是,女,C,79,1,无,0,0,0
2023-11-06,PKSY9907238,直播下单,OK378656,否,否,女,A,119,1,无,0,0,1
2023-11-06,GYVB3412917,直播下单,ZZ460353,否,否,女,A,119,1,有,0,0,0
2023-11-06,AIEB5111539,直播下单,UB426104,否,是,女,D,59,4,无,0,0,0
2023-11-06,YRSR9684701,直播下单,BL13481,否,否,女,A,119,1,有,0,0,1
2023-11-07,DQOW9137582,直播下单,SO19024,否,是,女,B,199,1,无,0,0,1
2023-11-07,PNAF9849524,店铺下单,TF82004,是,否,女,D,59,1,有,0,0,1
2023-11-07,OHTY4128900,店铺下单,PL235201,否,是,女,D,59,1,无,0,0,1
2023-11-07,WBWA674606,直播下单,CY467122,否,是,女,A,119,1,无,0,0,1
2023-11-07,QERY4145198,直播下单,CG385715,否,是,女,D,59,1,无,0,0,0
2023-11-07,MYWM6172687,店铺下单,FG451039,否,是,女,B,199,1,无,0,0,0
2023-11-07,WAEQ6045688,店铺下单,XP834310,否,是,女,C,79,1,无,0,0,1
2023-11-07,SHNQ7305109,直播下单,TB688748,否,是,女,A,119,2,无,0,0,1
2023-11-07,XIXF2333645,店铺下单,ZF648593,否,是,男,D,59,1,无,0,0,1
2023-11-08,RXWR2665198,店铺下单,FM336558,否,是,女,D,59,1,无,0,0,0
2023-11-08,VYTZ1272515,店铺下单,QG956309,是,否,女,C,79,2,无,0,0,1
2023-11-08,WUSB6358225,店铺下单,OH319377,否,是,女,A,119,1,无,0,0,1
2023-11-08,VRIL2084110,店铺下单,XZ792202,否,否,女,A,119,1,无,0,0,1
2023-11-08,VTWV7958146,直播下单,XH701852,是,否,女,B,199,1,无,0,0,0
2023-11-08,PMIZ250946,店铺下单,HP462179,否,是,女,B,199,1,无,0,0,0
2023-11-08,OTQQ332279,店铺下单,JI704016,否,否,女,D,59,1,无,0,0,1
2023-11-08,BJQY8555586,店铺下单,RI81344,否,是,男,B,199,1,无,0,1,1
2023-11-08,GXNX579211,店铺下单,ZG860015,否,否,女,B,199,1,无,0,0,0
2023-11-08,MUXY2273665,店铺下单,GZ61480,否,是,女,A,119,1,无,0,0,1
2023-11-09,RYMF7199277,店铺下单,ED126135,是,否,女,C,79,1,无,0,0,1
2023-11-09,BHNX7014135,店铺下单,OJ737282,否,是,男,B,199,1,无,0,1,1
2023-11-09,SSGW2664007,店铺下单,XX198509,否,否,女,A,119,1,无,0,0,0
2023-11-09,EVBJ8800636,店铺下单,KA899498,否,是,女,D,59,1,有,0,0,1
2023-11-09,FLBN8644830,店铺下单,WE191450,否,是,女,A,119,1,无,0,0,1
2023-11-09,BGOB3061331,直播下单,GL216543,是,否,女,D,59,2,无,0,0,1
2023-11-09,BQWS4079066,店铺下单,ZM963742,是,否,女,D,59,1,无,0,0,1
2023-11-09,TCAU6089574,店铺下单,HQ919501,是,否,女,C,79,1,有,0,0,1
2023-11-09,LAMY3571593,直播下单,UB547028,是,否,女,A,119,1,无,0,0,0
2023-11-10,IXPP4982650,店铺下单,HS616273,否,是,女,A,119,1,无,0,0,0
2023-11-10,TLXM321504,店铺下单,MN405896,否,是,女,A,119,1,无,0,1,0
2023-11-10,UESD7016608,店铺下单,IP701514,是,否,男,A,119,1,无,0,0,1
2023-11-10,AKTA486689,直播下单,RE299778,是,否,女,D,59,1,无,0,0,1
2023-11-10,VVYQ8320197,店铺下单,XH591452,是,否,女,A,119,1,无,0,0,0
2023-11-10,YEGO6333472,店铺下单,HP462179,是,否,男,A,119,1,无,0,0,1
2023-11-10,MCAH7696877,店铺下单,EO562837,否,否,女,A,119,1,有,0,0,0
2023-11-10,JDKT1630076,直播下单,TW493762,是,否,女,A,119,1,无,0,0,1
2023-11-10,XKFZ4701931,店铺下单,ZX499901,否,是,女,D,59,1,无,0,0,1
2023-11-10,OKQX9634942,直播下单,BF332165,否,是,女,D,59,1,无,0,0,1
2023-11-10,HQTL5213279,店铺下单,RZ165053,是,否,女,C,79,1,无,0,0,1
2023-11-10,WQTU3453417,直播下单,YJ860263,否,否,女,A,119,1,无,0,0,1
2023-11-10,SSVY9767549,店铺下单,DH743748,否,否,男,A,119,4,无,0,0,0
2023-11-11,BGCU6064392,店铺下单,ST130472,否,是,女,D,59,1,无,0,0,1
2023-11-11,NOVX1700948,直播下单,JQ191662,是,否,男,B,199,1,无,0,1,1
2023-11-11,ESPR6534386,店铺下单,BB158045,是,否,女,A,119,1,无,0,0,1
2023-11-11,RVNR1483497,店铺下单,CJ119208,否,否,女,B,199,2,无,0,0,1
2023-11-11,KLSV6283121,店铺下单,GH100722,否,是,女,A,119,1,无,0,0,1
2023-11-11,ZCUD3101086,店铺下单,DW281626,否,否,女,C,79,2,无,0,0,0
2023-11-11,CUBZ5092672,直播下单,YJ860263,是,否,女,B,199,1,无,0,0,1
2023-11-11,IWEJ3018906,店铺下单,QL843808,是,否,女,A,119,1,无,0,0,1
2023-11-11,XEBN8059532,直播下单,UN992254,否,是,女,C,79,1,有,0,0,1
2023-11-11,NMQD8564999,店铺下单,TG834885,否,是,女,A,119,1,无,0,0,0
2023-11-11,HOGI4074292,店铺下单,PZ423312,否,是,女,A,119,2,无,0,0,1
2023-11-12,FYJW9267825,店铺下单,HP462179,是,否,女,A,119,1,无,0,0,0
2023-11-12,BZPY8867660,直播下单,FX930450,是,否,女,A,119,1,无,1,0,0
2023-11-12,FEPA3066772,店铺下单,TY91913,是,否,男,D,59,1,无,0,0,1
2023-11-12,SBBC5360559,直播下单,KA899498,是,否,男,B,199,1,无,0,0,1
2023-11-12,PZMY2276189,店铺下单,AK423230,否,否,女,A,119,1,无,0,0,1
2023-11-13,EQZP6849694,直播下单,EJ656565,是,否,女,D,59,1,无,0,0,1
2023-11-13,RKYA6349040,直播下单,ED266858,否,否,女,B,199,1,无,0,0,0
2023-11-13,VQXA2650358,店铺下单,EO621862,否,否,女,C,79,1,有,0,0,1
2023-11-13,XAPC7753540,店铺下单,ZP39821,否,否,男,A,119,1,无,0,0,1
2023-11-13,XHWJ4320987,店铺下单,GX445230,否,是,女,C,79,1,无,0,0,1
2023-11-13,KKQE2138593,店铺下单,LB102714,是,否,女,A,119,2,无,0,0,0
2023-11-13,XFVR7107312,店铺下单,CN498944,否,是,女,A,119,2,无,0,0,0
2023-11-13,NQYB8266916,直播下单,RI420967,是,否,男,A,119,1,无,0,0,0
2023-11-13,YHQJ1879359,直播下单,WE926636,否,是,男,B,199,1,无,0,0,0
2023-11-13,NGGR7158843,直播下单,TA481256,是,否,女,C,79,1,无,0,0,0
2023-11-13,IMGA8846829,直播下单,FX77548,否,是,女,C,79,1,无,0,0,0
2023-11-14,OTDT5060033,店铺下单,TG287716,否,是,女,A,119,1,无,0,0,1
2023-11-14,LPPQ1687813,店铺下单,FK657915,是,否,女,C,79,1,有,0,0,1
2023-11-14,UWMR2324001,店铺下单,JI230217,否,是,女,B,199,1,有,0,0,1
2023-11-14,PAKW4390413,店铺下单,YW954134,否,是,女,A,119,1,无,0,0,1
2023-11-14,ARGR895722,直播下单,CQ569492,是,否,女,A,119,2,无,0,0,0
2023-11-14,FELJ3319900,店铺下单,PS160313,否,是,女,A,119,2,无,0,0,1
2023-11-14,ZDOB1131352,直播下单,WN360873,否,否,女,C,79,1,无,0,0,1
2023-11-14,RDUU3622970,店铺下单,LF449381,否,是,男,D,59,1,无,0,0,1
2023-11-14,ODCC2764826,直播下单,ZX705792,是,否,男,D,59,1,有,0,0,1
2023-11-14,DWZY4931270,直播下单,MG402763,否,是,女,A,119,1,无,0,0,1
2023-11-15,NUGY7314812,店铺下单,CH28452,是,否,男,B,199,2,有,0,0,1
2023-11-15,ODYJ1892382,直播下单,OS597387,是,否,女,B,199,1,无,0,0,0
2023-11-15,HZLX477759,店铺下单,WK888115,否,否,女,A,119,1,有,0,0,1
2023-11-15,WPZX5858640,店铺下单,XW655777,否,是,女,D,59,4,无,0,0,1
2023-11-15,OBHC6574160,店铺下单,QN150561,否,是,女,A,119,1,无,0,0,1
2023-11-15,LBVE5239373,店铺下单,QX853714,是,否,女,A,119,1,无,0,0,0
2023-11-15,PALQ8044211,直播下单,JQ773932,是,否,男,C,79,1,无,0,1,1
2023-11-15,VESY943461,直播下单,UN9944,否,是,女,A,119,1,无,0,0,1
2023-11-15,KZPW3097671,店铺下单,EG640048,否,是,女,B,199,1,无,0,0,1
2023-11-16,FUPS4726382,直播下单,QI172955,否,是,女,A,119,2,无,0,0,1
2023-11-16,VWXV6526254,直播下单,YK112724,是,否,女,A,119,1,无,0,0,1
2023-11-16,OSTQ8809736,店铺下单,RV511607,否,否,女,A,119,1,无,0,0,0
2023-11-16,WJLN51449,店铺下单,MS62617,是,否,男,C,79,1,无,0,0,1
2023-11-16,KPYT4464505,直播下单,VG628821,是,否,女,A,119,1,无,0,0,1
2023-11-16,BYQK1576583,店铺下单,RB53403,否,是,女,A,119,1,无,0,0,1
2023-11-16,LKWC8528715,店铺下单,GF444604,否,是,女,C,79,1,无,0,0,0
2023-11-16,KJOY555494,店铺下单,YJ304826,否,否,女,A,119,1,有,0,0,1
2023-11-17,QEZG3412803,直播下单,RM738992,是,否,女,D,59,1,无,0,1,1
2023-11-17,AHQB124280,直播下单,WP316000,是,否,女,C,79,1,无,0,0,1
2023-11-17,AUXV1875132,店铺下单,YB752754,否,是,女,B,199,1,无,0,0,0
2023-11-17,VMXI4776759,店铺下单,OR260341,是,否,女,A,119,1,无,0,0,0
2023-11-17,YBUD8079676,店铺下单,XC288087,否,是,女,C,79,1,无,0,0,0
2023-11-17,EDXV5171947,店铺下单,TG287716,是,否,女,D,59,2,无,0,0,1
2023-11-17,SGGK7040267,店铺下单,RG848596,否,是,男,A,119,1,无,0,0,0
2023-11-17,BTXS5717832,店铺下单,RN6355,否,否,女,C,79,1,无,0,0,1
2023-11-18,YXLL1385299,店铺下单,SW761487,否,是,女,B,199,1,有,0,0,0
2023-11-18,OGRH6826600,店铺下单,BK394634,否,否,女,B,199,1,无,0,1,0
2023-11-18,EJPR533214,直播下单,OG462689,否,是,女,D,59,1,无,0,0,1
2023-11-18,ODMA3015697,直播下单,IJ539919,是,否,女,A,119,1,有,0,0,1
2023-11-18,SHVC5520777,店铺下单,XG389347,否,否,女,B,199,1,无,0,0,1
2023-11-18,DPWM2827617,店铺下单,VN432605,是,否,女,A,119,1,无,0,0,0
2023-11-18,HMZW2119838,店铺下单,ET861716,否,否,女,B,199,1,无,0,0,1
2023-11-18,DAMZ7993445,店铺下单,DF818011,否,是,女,C,79,2,无,0,0,1
2023-11-18,RUAN1580475,店铺下单,RH995367,否,是,女,B,199,1,无,0,0,1
2023-11-18,ISDM7577691,直播下单,ZL273727,是,否,女,C,79,2,无,0,0,1
2023-11-19,DANB9362110,店铺下单,AL607312,是,否,女,C,79,1,无,0,0,1
2023-11-19,AQSZ6170075,直播下单,JN889783,否,否,女,C,79,1,无,0,0,0
2023-11-19,YJPE9512338,直播下单,FV949236,是,否,男,C,79,1,无,0,0,0
2023-11-19,KPWY651863,店铺下单,LD229699,是,否,女,C,79,1,无,0,0,1
2023-11-19,UTVY1411777,店铺下单,PN832340,是,否,女,A,119,2,无,0,0,0
2023-11-19,VCTV9821872,直播下单,MK414983,否,是,女,A,119,1,无,0,0,0
2023-11-19,JCVY1382565,店铺下单,RS93470,是,否,女,B,199,1,无,0,0,1
2023-11-19,HZOW9024565,店铺下单,CG385715,是,否,女,A,119,1,无,0,0,0
2023-11-20,JWGJ5286853,直播下单,UP929656,否,是,女,B,199,1,无,0,0,1
2023-11-20,QEUJ6134020,店铺下单,KK71452,是,否,女,D,59,1,无,0,0,1
2023-11-20,MGTG1608047,店铺下单,ZP205317,否,是,男,A,119,1,无,0,0,0
2023-11-20,YPZM1020117,店铺下单,IJ251318,否,是,女,A,119,1,无,0,0,0
2023-11-20,EPEF419830,店铺下单,ER354025,是,否,女,A,119,1,无,0,1,1
2023-11-20,CJFZ9561275,直播下单,DK959200,否,是,男,A,119,1,无,0,0,1
2023-11-20,XSYF4625987,店铺下单,VG221137,否,是,女,C,79,1,无,0,0,0
2023-11-20,YZQB7807177,店铺下单,DB321287,是,否,女,A,119,1,无,0,0,1
2023-11-20,AAUX4673086,店铺下单,IX519885,是,否,女,A,119,1,无,1,0,1
2023-11-20,PNUX3074498,店铺下单,TI978232,否,是,女,A,119,1,无,0,0,0
2023-11-20,CZUU8821815,店铺下单,SS388804,是,否,女,A,119,1,无,0,0,1
2023-11-20,PKPR4803163,店铺下单,SI723627,否,是,女,A,119,1,无,0,0,1
2023-11-20,LTHR2154326,直播下单,IP547279,是,否,女,A,119,1,无,0,0,1
2023-11-21,GLXH3569104,店铺下单,QN838198,否,是,女,A,119,1,无,0,0,1
2023-11-21,VVIE529648,直播下单,EM971191,是,否,男,D,59,1,无,0,0,0
2023-11-21,MSGD5739936,店铺下单,AF993874,是,否,女,D,59,1,无,0,0,1
2023-11-21,JOHP6281809,直播下单,GH269658,否,是,女,D,59,1,无,0,0,0
2023-11-21,CDEG3653305,店铺下单,CN498944,是,否,女,B,199,1,有,0,0,0
2023-11-21,XITK2688628,店铺下单,FF840249,否,是,女,C,79,1,无,0,0,1
2023-11-21,ZLFQ8186697,直播下单,GA608048,是,否,女,B,199,1,无,0,0,1
2023-11-22,ISMJ1420256,店铺下单,CP932977,否,是,女,B,199,1,无,0,0,1
2023-11-22,IGPY4299056,直播下单,IJ43976,是,否,女,C,79,1,无,0,0,1
2023-11-22,RBTI4934150,店铺下单,GS304982,否,否,女,B,199,1,无,0,0,0
2023-11-22,BQRB9437882,店铺下单,RT360699,否,否,女,B,199,1,无,0,0,0
2023-11-22,MZGI5322995,店铺下单,ZE127070,否,否,女,B,199,1,无,0,0,1
2023-11-23,AWRL9415046,直播下单,TU168149,否,是,女,C,79,1,无,0,0,0
2023-11-23,PTDR8998586,直播下单,IB213295,是,否,女,A,119,1,无,0,0,0
2023-11-23,GUTX4891471,店铺下单,VS156155,否,是,女,B,199,1,无,0,0,0
2023-11-23,JFFZ3967667,直播下单,OK378656,是,否,女,D,59,1,无,0,0,1
2023-11-23,WDEJ615841,店铺下单,WJ400573,否,是,女,B,199,1,无,0,0,1
2023-11-23,XRLO1738119,直播下单,LH793641,否,是,女,D,59,1,无,0,0,1
2023-11-23,QSEL5283544,直播下单,IX519885,否,否,女,C,79,1,无,0,0,0
2023-11-23,TCQX585078,店铺下单,JN629605,否,是,男,B,199,1,无,0,0,0
2023-11-23,TYMK5825460,店铺下单,KW487614,是,否,女,A,119,1,无,1,1,1
2023-11-23,NOBH6052943,店铺下单,EE831219,否,是,女,C,79,1,无,0,0,1
2023-11-23,KFBT174223,直播下单,HP434867,是,否,女,D,59,1,无,0,0,1
2023-11-23,AGLI7102236,直播下单,UL924225,否,是,女,C,79,1,无,0,0,1
2023-11-23,ZJMZ9659405,店铺下单,VN177466,否,否,女,D,59,1,有,0,0,1
2023-11-23,MPFD835489,直播下单,TQ384420,否,是,女,D,59,1,无,0,0,1
2023-11-24,EKTX9502663,直播下单,RI128255,否,是,女,D,59,1,无,0,0,1
2023-11-24,JKKH74072,店铺下单,YG686911,否,否,女,A,119,1,无,0,0,1
2023-11-24,KFMH385723,直播下单,NR201732,否,否,女,C,79,3,无,0,0,0
2023-11-24,ILGG5687275,店铺下单,QF95390,是,否,女,C,79,1,无,0,1,0
2023-11-24,YSAA1487390,店铺下单,AF993874,是,否,女,C,79,1,有,0,0,1
2023-11-24,BIFY9317383,店铺下单,AD963930,否,否,女,D,59,1,无,0,0,1
2023-11-24,VOGH8229162,直播下单,OX375718,是,否,女,A,119,1,无,0,0,0
2023-11-24,SRTZ1948761,店铺下单,DC922455,否,是,女,A,119,3,无,0,0,1
2023-11-24,XSKE4256933,直播下单,GB944863,是,否,女,D,59,1,无,0,0,1
2023-11-24,QPYA6916370,直播下单,GG736726,是,否,女,B,199,1,无,0,0,0
2023-11-24,GCYU8557483,直播下单,NU653583,是,否,女,A,119,1,无,0,0,1
2023-11-24,FMMH8978332,店铺下单,WQ102166,否,是,女,B,199,1,无,0,0,1
2023-11-24,HVBR7368245,店铺下单,OU450269,否,是,女,B,199,1,无,0,0,1
2023-11-25,ZBGQ5272541,店铺下单,JH15762,是,否,女,A,119,1,无,0,0,1
2023-11-25,MOQD7614401,直播下单,XE391865,否,否,女,D,59,1,有,0,0,1
2023-11-25,SAGF3553299,店铺下单,IQ858068,否,是,女,C,79,1,无,0,0,1
2023-11-25,ROXR9536492,店铺下单,SU609218,否,否,女,D,59,1,无,0,0,0
2023-11-25,MULS6075681,店铺下单,KJ685929,是,否,女,D,59,1,无,0,0,1
2023-11-25,DSYH9596957,直播下单,SJ923906,否,是,女,D,59,1,无,0,0,0
2023-11-25,ITTC3107379,店铺下单,TE348846,是,否,女,A,119,1,无,0,0,1
2023-11-25,DAHN9353704,店铺下单,LQ99735,是,否,女,C,79,3,无,0,1,1
2023-11-25,TBXV94762,店铺下单,HW488122,是,否,女,A,119,1,有,0,1,0
2023-11-25,BZRW7333833,直播下单,IG8232,否,是,女,A,119,1,无,0,0,1
2023-11-26,IIIT403976,店铺下单,OJ737282,是,否,女,C,79,1,无,0,0,0
2023-11-26,AGHD2856710,店铺下单,XX548573,否,是,女,C,79,1,无,0,0,1
2023-11-26,HPOS7625178,直播下单,KT826081,否,是,女,C,79,1,无,0,0,0
2023-11-26,UECA8464383,店铺下单,VU933036,否,否,男,A,119,1,无,0,0,1
2023-11-26,DAYX6442099,直播下单,EF630330,是,否,女,D,59,1,无,0,0,1
2023-11-26,WOMK517529,店铺下单,TI978232,是,否,女,D,59,2,有,0,0,0
2023-11-26,VIVN5846700,直播下单,JJ541544,否,是,女,C,79,1,无,0,0,1
2023-11-26,RLNP9602426,直播下单,KJ791915,否,是,女,B,199,1,无,0,0,1
2023-11-26,NCWQ7815264,店铺下单,NS885189,否,否,女,C,79,1,无,0,0,0
2023-11-27,JOLM3714222,直播下单,KR364749,否,是,女,C,79,1,无,0,1,1
2023-11-27,CQDH9269609,店铺下单,TR455009,否,是,女,A,119,1,无,0,0,1
2023-11-27,SCGU2368322,店铺下单,YI495674,是,否,女,A,119,1,无,0,0,1
2023-11-27,OCSS3677347,直播下单,ND551383,是,否,女,A,119,1,无,0,0,1
2023-11-27,KJMZ318201,店铺下单,DR16390,是,否,女,D,59,1,无,0,0,0
2023-11-27,IHML8600178,店铺下单,IG237775,否,是,女,A,119,1,有,0,0,0
2023-11-27,ZYWY3140618,店铺下单,ZP39821,是,否,女,D,59,1,有,0,0,1
2023-11-27,ZPNU8051784,直播下单,JD425575,否,是,女,A,119,1,无,0,0,1
2023-11-27,AAMJ6198675,直播下单,WE631243,否,是,男,A,119,1,无,0,0,0
2023-11-28,ZRMA1727203,店铺下单,CP642705,否,是,女,B,199,1,有,0,0,0
2023-11-28,EZKW741422,直播下单,HV87958,是,否,女,B,199,1,无,0,0,1
2023-11-28,JYYV5474869,店铺下单,VP48089,是,否,女,A,119,1,无,0,1,0
2023-11-28,CCPB8968465,直播下单,JB994323,否,是,男,A,119,4,无,0,0,1
2023-11-28,NIKH614155,店铺下单,GE710225,是,否,女,B,199,1,无,0,0,0
2023-11-28,WTWR6449412,直播下单,HD727276,是,否,女,B,199,1,无,0,0,0
2023-11-28,KYPC9284250,店铺下单,HN401006,是,否,女,A,119,1,无,0,0,1
2023-11-28,YLTD5704099,直播下单,SV484622,是,否,女,C,79,2,无,0,0,0
2023-11-28,ITLF3877904,店铺下单,ZS183707,否,是,男,A,119,1,无,0,0,0
2023-11-28,ONAS4069524,店铺下单,YF680027,否,是,男,B,199,1,无,0,0,0
2023-11-28,BGPX6857231,店铺下单,QP221034,否,否,女,D,59,2,无,0,1,0
2023-11-28,DQKD1782525,店铺下单,FQ837467,是,否,男,D,59,1,无,0,0,1
2023-11-28,SVNH4126460,店铺下单,KJ685929,是,否,女,A,119,1,无,0,0,1
2023-11-29,DCMW4674740,直播下单,DI2442,否,是,男,D,59,1,无,0,0,1
2023-11-29,INOA4868128,店铺下单,ZP39821,是,否,女,C,79,2,无,0,0,1
2023-11-29,LBVZ2186659,店铺下单,NE389471,否,否,女,D,59,2,有,0,0,0
2023-11-29,SNNS984743,直播下单,TG287716,是,否,女,A,119,1,无,0,0,0
2023-11-29,MJIQ7146024,直播下单,LT296742,否,否,女,C,79,1,有,0,0,1
2023-11-29,LCJM9691018,直播下单,NV695865,是,否,女,A,119,3,无,0,0,0
2023-11-29,GQPB3307446,店铺下单,OG406971,是,否,男,A,119,1,无,0,1,1
2023-11-29,RPWF7361046,店铺下单,HI376367,否,是,女,A,119,1,无,0,0,1
2023-11-29,MNDV2739253,直播下单,XW990657,否,是,女,D,59,1,无,0,0,0
2023-11-29,QEUO5020440,直播下单,PX336712,是,否,女,C,79,1,无,0,0,1
2023-11-30,IABQ2003099,店铺下单,LD142768,否,是,女,B,199,1,无,0,0,0
2023-11-30,FCKU6162949,店铺下单,ZF950309,是,否,女,C,79,1,无,0,0,0
2023-11-30,SVIU8593563,店铺下单,QI77039,否,否,女,D,59,1,无,0,0,1
2023-11-30,RMCJ3687636,直播下单,UB188661,是,否,女,C,79,1,无,0,0,1
2023-11-30,OJUL1673761,店铺下单,HP462179,是,否,女,A,119,1,无,0,0,1
2023-11-30,WTUN2780852,店铺下单,TR560135,否,是,女,C,79,1,无,0,1,1
2023-11-30,OBNT1628982,店铺下单,QG956309,否,是,女,A,119,1,无,0,0,1
2023-11-30,SPJQ9791233,店铺下单,QS936312,否,是,女,D,59,2,无,0,0,0
2023-11-30,WWNY8710853,店铺下单,LG19674,否,否,女,A,119,1,无,0,0,1
2023-11-30,LYEG6095098,直播下单,AY24025,是,否,女,A,119,1,有,0,0,0
2023-11-30,UGBA7099815,直播下单,YR222359,否,是,男,C,79,1,无,0,0,0
2023-11-30,EOIC4685089,店铺下单,EM508547,否,是,女,B,199,1,有,0,0,0
2023-11-30,CLCK4870476,店铺下单,RA881818,否,否,女,B,199,1,无,0,0,1
2023-11-30,TXQS5365575,直播下单,EJ656565,否,是,女,D,59,1,无,0,0,0
2023-12-01,QOCI3503479,店铺下单,RR519675,否,是,女,C,79,1,无,0,0,0
2023-12-01,TQIU7674754,直播下单,HZ117913,否,是,男,D,59,1,无,0,0,1
2023-12-01,PXCX1342255,店铺下单,XL853297,否,是,女,D,59,1,无,0,0,1
2023-12-01,HSFH3826092,店铺下单,WH386267,是,否,男,A,119,1,无,0,0,1
2023-12-01,YGRD2689459,店铺下单,TY279834,是,否,男,C,79,1,无,0,0,1
2023-12-01,KHCM4346655,店铺下单,HU354954,否,是,女,A,119,1,无,0,0,0
2023-12-01,NHNU2635341,店铺下单,IX71508,是,否,男,D,59,1,有,0,0,0
2023-12-01,TRMC6180140,直播下单,JN495149,否,否,男,C,79,1,无,0,1,1
2023-12-01,ZYMF2739719,店铺下单,PT244189,否,否,女,B,199,1,无,0,0,0
2023-12-01,THPR4772856,店铺下单,XM331863,否,否,女,D,59,1,无,0,0,0
2023-12-01,TTBX6146852,店铺下单,WX487950,否,否,女,A,119,1,无,0,0,1
2023-12-01,DYXX9734487,店铺下单,SU325360,否,是,女,B,199,1,无,0,0,1
2023-12-02,OYPF6124889,店铺下单,DC326781,否,否,女,B,199,1,无,0,0,1
2023-12-02,CBFQ8056691,店铺下单,YA746104,否,是,女,A,119,2,无,0,0,1
2023-12-02,XAEG7651135,直播下单,ED958026,否,否,女,B,199,1,无,0,0,1
2023-12-02,HRCK909767,店铺下单,BM337156,否,是,女,A,119,1,无,0,0,0
2023-12-02,PXYI505644,店铺下单,VB995739,否,是,女,A,119,1,无,0,0,0
2023-12-02,UKOI7907113,直播下单,VN157767,否,否,女,A,119,1,无,0,0,0
2023-12-02,JHKO3503833,直播下单,WB80300,是,否,女,C,79,1,无,0,0,1
2023-12-02,UGBM7298090,店铺下单,OY687198,否,是,女,A,119,1,无,0,0,0
2023-12-02,ULQH1402379,直播下单,BR698336,否,是,女,B,199,4,无,0,0,1
2023-12-02,DJDZ6058753,直播下单,SZ319666,是,否,女,B,199,1,无,0,0,1
2023-12-02,DQWV3742796,店铺下单,XH591452,是,否,女,B,199,1,无,0,0,1
2023-12-03,IZJB4107143,店铺下单,MK903884,是,否,男,A,119,1,无,0,1,1
2023-12-03,RPAH2567226,店铺下单,KS574686,是,否,女,D,59,1,无,0,0,1
2023-12-03,GRHX6958743,店铺下单,SZ697066,否,是,女,D,59,1,无,0,0,1
2023-12-03,RXOF389478,直播下单,BI72638,是,否,女,D,59,1,无,0,0,1
2023-12-03,PCXX6439508,店铺下单,ON723024,否,是,男,A,119,1,无,0,0,1
2023-12-03,ZZWL3796108,店铺下单,JH307123,是,否,女,A,119,1,有,0,0,0
2023-12-04,QLPO6070833,店铺下单,SC657869,否,是,女,D,59,1,无,0,0,0
2023-12-04,WCCM7909529,店铺下单,IM411583,是,否,女,A,119,1,无,0,0,1
2023-12-04,XGYI8266207,店铺下单,XJ597757,是,否,男,D,59,1,无,0,0,1
2023-12-04,JZRY6518738,直播下单,PA686703,是,否,女,D,59,1,无,0,0,0
2023-12-04,GBJG7828992,直播下单,RH166725,否,是,男,C,79,1,无,0,0,1
2023-12-04,CQYP6233390,店铺下单,MU304437,否,是,女,D,59,2,无,0,0,1
2023-12-04,HLSV9205340,直播下单,VM721099,是,否,女,D,59,1,无,0,0,1
2023-12-04,OJXU7754356,店铺下单,NE126305,否,是,女,A,119,1,无,0,0,1
2023-12-04,VCBR7847459,店铺下单,DS781979,否,是,女,A,119,1,无,0,0,1
2023-12-04,UJFU9973511,店铺下单,IJ43976,否,否,女,A,119,1,无,0,0,1
2023-12-05,WPTB6657010,店铺下单,WO875079,否,是,女,C,79,1,无,0,0,0
2023-12-05,URUG9867934,店铺下单,TE348846,否,是,女,A,119,2,无,0,0,1
2023-12-05,APBW3029138,店铺下单,WP415775,否,是,女,B,199,1,无,0,0,0
